url,brand,discovered,confidence_level,ip,domain,sld,resolved,handle,category,registrar,registration_date,handle_status,resolved_status
https://***********************.go.id.test/service/item-08503,LayananFiksi Simulasi,2026-05-22 17:43:12,100,198.51.100.51,***********************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 20,2020-07-03,1,0
http://**********.go.id.test/access/item-09194,AkunNusa Simulasi,2024-09-09 18:05:52,90,,**********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 04,2022-07-19,1,0
https://*********************.sch.id.test/access/item-00525,DompetAwan Simulasi,2025-06-10 09:40:35,100,,*********************.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 12,2021-01-15,1,1
https://********.sch.id.test/promo/item-08970,BankPelangi Simulasi,2024-08-13 14:40:31,90,192.0.2.196,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,1
http://*********************.biz.id.test/access/item-03333,PesanKita Simulasi,2026-03-26 11:35:18,90,192.0.2.2,*********************.biz.id.test,biz.id,1,1,other,Registrar Simulasi 24,2022-08-24,1,1
https://*******.biz.id.test/archive/item-01319,,2025-07-06 13:03:02,100,,*******.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 19,2026-08-12,1,1
https://*************************.biz.id.test/archive/item-06005,-,2023-07-14 19:28:44,100,198.51.100.42,*************************.biz.id.test,biz.id,1,1,malware,Registrar Simulasi 15,2016-07-11,1,1
https://************************.go.id.test/portal/item-06143,PesanKita Simulasi,2026-07-03 09:35:09,100,,************************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 06,2018-05-10,1,0
https://***********************.id.test/archive/item-06695,TokoBintang Simulasi,2025-02-07 23:15:26,100,198.51.100.157,***********************.id.test,id,1,1,online gambling,Registrar Simulasi 17,2015-08-08,1,1
https://***********.id.test/account/item-00736,-,2024-09-12 07:50:01,90,203.0.113.119,***********.id.test,id,1,1,phishing,Registrar Simulasi 03,2017-11-22,1,1
https://***************************.go.id.test/portal/item-01527,-,2026-04-27 18:43:08,100,198.51.100.112,***************************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 04,2020-01-06,1,1
http://*************.id.test/member/item-04248,-,2024-12-12 03:08:21,100,203.0.113.150,*************.id.test,id,1,1, online gambling ,Registrar Simulasi 13,2018-08-05,0,1
https://****************************.my.id.test/portal/item-07030,-,2026-03-06 01:57:35,100,198.51.100.119,****************************.my.id.test,my.id,1,1,other,Registrar Simulasi 18,2017-02-26,1,1
http://************************.go.id.test/access/item-03194,-,2025-06-08 19:38:37,100,192.0.2.189,************************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 13,2025-08-09,1,1
https://********************.id.test/promo/item-05960,DompetAwan Simulasi,2025-07-28 02:07:27,100,198.51.100.16,********************.id.test,id,1,1,online gambling,Registrar Simulasi 03,2023-03-26,1,0
http://**********************.my.id.test/access/item-05152,DompetAwan Simulasi,2025-07-02 08:36:56,90,,**********************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 08,2018-06-29,1,1
https://*****.biz.id.test/access/item-07725,-,2025-10-01 07:18:12,100,,*****.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 18,2019-05-28,1,1
http://*****************.go.id.test/access/item-06812,AkunNusa Simulasi,2025-10-31 20:44:48,100,198.51.100.165,*****************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 11,2026-06-04,1,1
https://*******************.ac.id.test/access/item-02887,TokoBintang Simulasi,2026-05-30 11:09:04,100,198.51.100.57,*******************.ac.id.test,ac.id,1,1,phishing,Registrar Simulasi 14,2022-03-13,1,1
http://********.sch.id.test/archive/item-00695,TokoBintang Simulasi,2026-05-30 23:45:04,100,192.0.2.196,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,1
https://**************************.go.id.test/account/item-01065,-,2024-05-15 11:02:56,100,198.51.100.251,**************************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 18,2015-02-17,1,1
https://****************.go.id.test/documents/item-08874,LayananFiksi Simulasi,2024-01-22 20:28:56,100,203.0.113.171,****************.go.id.test,go.id,1,1, phishing ,Registrar Simulasi 23,2020-03-09,1,1
https://*********.desa.id.test/member/item-03382,DompetAwan Simulasi,2024-03-14 15:17:58,100,203.0.113.68,*********.desa.id.test,desa.id,1,1,phishing,Registrar Simulasi 13,2015-11-17,0,1
https://**********.id.test/account/item-07236,-,2025-01-07 23:50:56,100,198.51.100.18,**********.id.test,id,1,1,online gambling,Registrar Simulasi 11,2017-08-19,1,1
https://*****.id.test/account/item-07278,DompetAwan Simulasi,2024-12-20 01:36:38,100,192.0.2.27,*****.id.test,id,1,1,online gambling,Registrar Simulasi 16,2022-11-03,0,1
http://********************.id.test/account/item-05396,-,2024-07-06 18:36:21,100,198.51.100.181,********************.id.test,id,1,1,online gambling,Registrar Simulasi 23,2022-05-08,1,1
https://**********.go.id.test/service/item-03700,-,2026-01-08 17:43:09,100,198.51.100.184,**********.go.id.test,go.id,1,1,malware,Registrar Simulasi 08,2017-11-16,1,0
http://********.my.id.test/service/item-03159,BankPelangi Simulasi,2026-06-02 08:09:59,100,192.0.2.237,********.my.id.test,my.id,1,1,Spam,Registrar Simulasi 13,2023-01-20,1,1
https://*********.my.id.test/member/item-05828,LayananFiksi Simulasi,2024-12-21 01:12:54,100,,*********.my.id.test,my.id,1,1,phishing,Registrar Simulasi 16,2023-01-10,1,1
https://*************.ac.id.test/access/item-06473,-,2026-03-06 23:34:18,100,,*************.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 16,2021-04-15,1,1
http://*************.go.id.test/documents/item-03861,AkunNusa Simulasi,2025-05-25 23:06:07,90,,*************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 16,2023-05-21,1,1
http://*******************.co.id.test/archive/item-02027,-,2024-08-23 18:37:53,90,192.0.2.114,*******************.co.id.test,co.id,1,1,other,Registrar Simulasi 19,2018-10-29,1,1
https://****************************.go.id.test/access/item-02361,DompetAwan Simulasi,2025-03-26 22:34:32,100,203.0.113.11,****************************.go.id.test,go.id,1,1,malware,Registrar Simulasi 24,2015-12-21,0,1
https://******************.my.id.test/access/item-00635,AkunNusa Simulasi,2025-09-25 07:41:43,100,192.0.2.74,******************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2015-11-16,1,1
http://********.sch.id.test/promo/item-06794,AkunNusa Simulasi,2024-04-08 12:32:05,90,192.0.2.196,********.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 12,2021-12-17,1,1
http://*************.sch.id.test/member/item-01003,-,2025-04-14 15:15:25,100,198.51.100.68,*************.sch.id.test,sch.id,1,1,other,Registrar Simulasi 13,2018-10-02,1,1
https://**************.id.test/portal/item-01939,-,2024-12-19 01:26:39,100,198.51.100.230,**************.id.test,id,1,1,fakeshop,Registrar Simulasi 24,2020-12-19,1,1
http://***************.or.id.test/documents/item-05855,LayananFiksi Simulasi,2024-03-07 17:24:25,100,198.51.100.27,***************.or.id.test,or.id,1,1,Online Gambling,Registrar Simulasi 22,2022-09-14,1,1
https://********.sch.id.test/promo/item-04531,-,2024-07-15 15:31:35,100,192.0.2.196,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,1
https://********.go.id.test/promo/item-05330,-,2025-11-03 06:58:17,100,192.0.2.153,********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 01,2022-09-05,1,1
https://**********.id.test/promo/item-05051,-,2026-04-28 21:56:50,100,198.51.100.18,**********.id.test,id,1,1,online gambling,Registrar Simulasi 11,2017-08-19,1,1
http://******.ac.id.test/portal/item-01112,TokoBintang Simulasi,2023-08-03 08:25:13,50,203.0.113.106,******.ac.id.test,ac.id,1,1,phishing,Registrar Simulasi 07,2017-06-04,1,1
https://*******.go.id.test/account/item-07342,-,2026-07-13 14:05:49,50,198.51.100.109,*******.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 21,2027-04-07,1,1
http://*********.my.id.test/archive/item-02454,-,2024-07-02 21:16:45,100,192.0.2.221,*********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 07,2022-11-18,1,1
https://**********.co.id.test/archive/item-04060,DompetAwan Simulasi,2024-11-05 07:19:00,90,198.51.100.5,**********.co.id.test,co.id,1,1,phishing,Registrar Simulasi 02,2016-05-20,1,1
https://********.go.id.test/access/item-05266,TokoBintang Simulasi,2026-02-16 10:21:52,100,198.51.100.45,********.go.id.test,go.id,1,1,phishing,Registrar Simulasi 12,2018-06-13,1,1
https://*********.id.test/portal/item-01908,-,2023-12-26 03:03:58,100,192.0.2.202,*********.id.test,id,1,1,online gambling,Registrar Simulasi 22,2022-10-10,1,0
http://*************************.go.id.test/account/item-06546,,2026-06-13 02:00:06,100,203.0.113.25,*************************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 15,2018-10-12,1,1
https://*****.biz.id.test/service/item-03312,AkunNusa Simulasi,2024-11-02 12:46:09,100,192.0.2.220,*****.biz.id.test,biz.id,1,1,phishing,Registrar Simulasi 18,2019-05-28,1,1
http://*******.ac.id.test/member/item-06146,-,2024-11-15 16:57:40,50,,*******.ac.id.test,ac.id,1,1,phishing,Registrar Simulasi 08,2018-01-13,0,1
http://************************.sch.id.test/portal/item-05390,-,2025-05-26 00:18:51,100,198.51.100.239,************************.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 15,2021-07-04,1,1
https://*******.go.id.test/documents/item-02457,DompetAwan Simulasi,2023-10-07 06:30:03,100,198.51.100.109,*******.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 21,2017-11-05,1,1
http://**********************.my.id.test/member/item-03156,,2025-03-20 16:17:52,100,198.51.100.139,**********************.my.id.test,my.id,1,1,phishing,Registrar Simulasi 08,2018-06-29,1,1
https://************.my.id.test/member/item-03263,BankPelangi Simulasi,2025-02-15 05:25:56,90,,************.my.id.test,my.id,1,1,spam,Registrar Simulasi 20,2016-07-16,1,1
https://*******.my.id.test/access/item-03430,-,2025-07-26 08:46:44,100,198.51.100.116,*******.my.id.test,my.id,1,1,brand,Registrar Simulasi 07,2017-02-16,1,1
https://**************.go.id.test/promo/item-04020,-,2025-06-20 01:26:53,100,,**************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 01,2016-05-10,1,1
https://*******************.or.id.test/access/item-05069,BankPelangi Simulasi,2026-02-10 13:00:57,100,,*******************.or.id.test,or.id,1,1,spam,Registrar Simulasi 14,2019-05-24,1,1
http://*******************.or.id.test/portal/item-06502,LayananFiksi Simulasi,2026-03-14 00:59:00,100,198.51.100.35,*******************.or.id.test,or.id,1,1,phishing,Registrar Simulasi 14,2019-05-24,1,1
https://*********************.go.id.test/service/item-02805,AkunNusa Simulasi,2026-02-15 18:40:53,100,203.0.113.48,*********************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 01,2018-01-26,1,1
http://*******************.ac.id.test/service/item-05782,-,2026-02-09 23:31:40,100,198.51.100.57,*******************.ac.id.test,ac.id,1,1,other,Registrar Simulasi 14,2022-03-13,1,1
http://***************.sch.id.test/portal/item-09030,,2025-10-22 08:40:00,100,192.0.2.115,***************.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 20,2027-01-09,1,1
http://*******.ac.id.test/promo/item-03944,DompetAwan Simulasi,2024-09-10 19:05:37,100,,*******.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 08,2018-01-13,1,1
https://**************.biz.id.test/service/item-00501,PesanKita Simulasi,2024-10-11 09:22:35,100,203.0.113.11,**************.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 01,2025-04-11,1,1
https://***********.my.id.test/archive/item-05977,BankPelangi Simulasi,2025-05-15 00:34:22,50,203.0.113.224,***********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 19,2020-12-21,1,0
https://*********.desa.id.test/archive/item-02574,TokoBintang Simulasi,2026-05-08 04:17:58,50,203.0.113.68,*********.desa.id.test,desa.id,1,1,phishing,Registrar Simulasi 13,2015-11-17,1,0
http://***********.desa.id.test/portal/item-00047,BankPelangi Simulasi,2025-05-10 19:15:28,100,,***********.desa.id.test,desa.id,1,1,phishing,Registrar Simulasi 03,2019-01-22,1,1
https://*****.biz.id.test/promo/item-04912,-,2025-11-07 06:23:37,50,192.0.2.220,*****.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 18,2019-05-28,1,0
http://********************.id.test/service/item-09242,,2024-10-13 08:42:50,50,198.51.100.181,********************.id.test,id,1,1, online gambling ,Registrar Simulasi 23,2022-05-08,1,1
http://**************************.id.test/member/item-06075,,2024-09-30 15:17:32,100,,**************************.id.test,id,1,1,online gambling,Registrar Simulasi 13,2017-10-05,1,1
https://******************.co.id.test/account/item-02622,-,2025-06-21 17:40:37,100,203.0.113.173,******************.co.id.test,co.id,1,1,spam,Registrar Simulasi 11,2021-12-11,1,1
https://**********************.my.id.test/account/item-01223,-,2026-04-06 10:25:01,100,198.51.100.139,**********************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 08,2018-06-29,1,1
https://*********************.net.id.test/documents/item-09228,-,2026-03-17 12:10:38,100,192.0.2.231,*********************.net.id.test,net.id,1,1,phishing,Registrar Simulasi 23,2019-04-01,1,1
https://********.sch.id.test/account/item-04935,,2024-10-22 15:07:28,90,192.0.2.196,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,1
https://***********.my.id.test/account/item-01264,-,2026-03-30 12:25:13,50,203.0.113.224,***********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 19,2020-12-21,1,1
http://*************************.go.id.test/access/item-03297,,2025-05-07 16:40:32,100,203.0.113.236,*************************.go.id.test,go.id,1,1,Online Gambling,Registrar Simulasi 03,2022-12-29,1,1
http://*********.my.id.test/portal/item-00833,BankPelangi Simulasi,2026-04-27 07:48:14,90,203.0.113.174,*********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2023-01-10,1,1
https://**********************.go.id.test/promo/item-06049,-,2024-12-11 21:09:21,100,203.0.113.104,**********************.go.id.test,go.id,1,1,other,Registrar Simulasi 03,2020-04-28,1,1
http://********.sch.id.test/promo/item-05719,LayananFiksi Simulasi,2024-06-23 01:32:14,100,192.0.2.196,********.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 12,2021-12-17,1,1
https://*************************.co.id.test/portal/item-00753,-,2024-12-11 22:02:21,100,,*************************.co.id.test,co.id,1,1,online gambling,Registrar Simulasi 14,2020-12-01,1,1
https://*******.ac.id.test/service/item-00653,,2025-04-04 09:31:31,100,203.0.113.30,*******.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 08,2018-01-13,1,1
https://************.sch.id.test/access/item-08210,-,2025-11-29 01:35:43,50,192.0.2.88,************.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 09,2018-03-26,1,1
https://***********.co.id.test/portal/item-00387,TokoBintang Simulasi,2025-12-26 04:21:36,100,,***********.co.id.test,co.id,1,1,other,Registrar Simulasi 21,2021-10-15,1,0
https://*********.my.id.test/archive/item-02792,DompetAwan Simulasi,2025-02-26 20:58:29,100,192.0.2.221,*********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 07,2022-11-18,1,1
https://********.my.id.test/account/item-07120,-,2026-01-16 05:16:17,100,198.51.100.133,********.my.id.test,my.id,1,1,phishing,Registrar Simulasi 01,2021-09-26,1,1
https://**************************.id.test/member/item-08565,-,2025-11-19 22:01:46,100,198.51.100.115,**************************.id.test,id,1,1,online gambling,Registrar Simulasi 04,2021-11-10,1,1
http://*********.my.id.test/service/item-06006,,2025-06-03 11:49:47,100,,*********.my.id.test,my.id,1,1,other,Registrar Simulasi 16,2023-01-10,1,1
https://***************.ac.id.test/archive/item-00159,DompetAwan Simulasi,2025-11-20 15:06:23,100,,***************.ac.id.test,ac.id,1,1,Malware,Registrar Simulasi 16,2020-08-27,1,1
http://******.go.id.test/access/item-00565,DompetAwan Simulasi,2024-10-04 06:52:36,100,192.0.2.188,******.go.id.test,go.id,1,1,phishing,Registrar Simulasi 07,2015-12-10,1,1
http://*******.ac.id.test/account/item-02333,,2026-06-05 10:52:33,90,,*******.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 08,2018-01-13,1,0
http://********************.my.id.test/member/item-07972,-,2025-11-14 03:29:14,100,,********************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 06,2017-10-24,1,1
http://*****.biz.id.test/promo/item-05916,TokoBintang Simulasi,2025-06-04 01:50:09,100,192.0.2.220,*****.biz.id.test,biz.id,1,1,other,Registrar Simulasi 18,2019-05-28,1,1
http://**********************.go.id.test/service/item-04595,-,2025-04-24 11:52:44,100,203.0.113.57,**********************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 08,2017-07-13,1,1
https://****************************.id.test/member/item-06870,TokoBintang Simulasi,2024-04-18 07:57:51,100,198.51.100.14,****************************.id.test,id,1,1, online gambling ,Registrar Simulasi 21,2023-04-02,1,1
http://***********.biz.id.test/member/item-04189,-,2025-01-23 10:59:07,100,198.51.100.157,***********.biz.id.test,biz.id,1,1,phishing,Registrar Simulasi 03,2019-07-09,1,1
http://**************************.my.id.test/portal/item-04551,BankPelangi Simulasi,2025-12-24 22:48:56,100,203.0.113.175,**************************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2021-06-19,1,1
http://********.sch.id.test/member/item-00157,-,2025-08-11 21:38:51,100,,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,1
https://****************.go.id.test/service/item-02928,PesanKita Simulasi,2025-12-23 14:48:49,100,198.51.100.213,****************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 13,2016-08-25,1,1
https://**********************.my.id.test/portal/item-00847,-,2023-06-21 01:16:04,50,203.0.113.18,**********************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 12,2020-02-20,1,1
http://*******.go.id.test/member/item-05632,AkunNusa Simulasi,2025-09-28 12:47:15,100,198.51.100.109,*******.go.id.test,go.id,1,1,phishing,Registrar Simulasi 21,2017-11-05,1,1
https://**********.id.test/service/item-02282,-,2024-09-02 08:49:41,90,192.0.2.220,**********.id.test,id,1,1,online gambling,Registrar Simulasi 24,2023-01-30,1,1
https://**********.id.test/access/item-00813,-,2024-10-21 17:03:17,90,,**********.id.test,id,1,1,online gambling,Registrar Simulasi 18,2016-07-19,1,1
https://****************************.go.id.test/portal/item-01456,DompetAwan Simulasi,2026-03-10 22:08:07,100,198.51.100.11,****************************.go.id.test,go.id,1,1,brand,Registrar Simulasi 20,2017-03-11,1,1
http://****************.ac.id.test/account/item-00342,PesanKita Simulasi,2023-09-05 04:18:00,100,203.0.113.102,****************.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 20,2024-12-30,1,1
https://*********.go.id.test/portal/item-06889,LayananFiksi Simulasi,2024-02-19 14:54:34,100,198.51.100.203,*********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 10,2023-04-23,1,1
https://**********.sch.id.test/account/item-08012,-,2026-05-28 06:30:58,100,198.51.100.108,**********.sch.id.test,sch.id,1,1,phishing,Registrar Simulasi 22,2027-06-10,1,1
http://*****.my.id.test/access/item-05451,,2024-11-28 13:28:56,100,,*****.my.id.test,my.id,1,1,phishing,Registrar Simulasi 14,2019-10-08,1,1
https://****************.id.test/portal/item-02692,-,2025-12-29 15:27:09,90,198.51.100.212,****************.id.test,id,1,1,fakeshop,Registrar Simulasi 21,2015-09-29,1,1
https://********.go.id.test/account/item-05937,,2024-11-20 09:35:31,100,192.0.2.6,********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 22,2015-10-18,1,0
https://************.my.id.test/account/item-00434,PesanKita Simulasi,2024-09-18 08:07:27,100,192.0.2.73,************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 20,2016-07-16,1,1
http://*******.ac.id.test/account/item-04647,BankPelangi Simulasi,2024-03-22 15:18:55,90,203.0.113.30,*******.ac.id.test,ac.id,1,1,spam,Registrar Simulasi 08,2018-01-13,1,1
http://***************************.go.id.test/member/item-07331,TokoBintang Simulasi,2026-06-03 04:27:09,100,192.0.2.160,***************************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 11,2020-02-06,1,1
https://***************.ac.id.test/promo/item-05381,-,2025-04-03 09:48:25,100,192.0.2.222,***************.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 16,2020-08-27,1,1
https://********.go.id.test/access/item-09156,-,2024-05-12 15:12:01,100,198.51.100.218,********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 09,2016-12-29,1,1
https://************.my.id.test/documents/item-05783,-,2026-04-12 10:57:13,100,198.51.100.182,************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 22,2020-05-14,1,0
https://******************.my.id.test/access/item-08193,-,2025-05-26 02:58:04,100,192.0.2.74,******************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2015-11-16,1,0
https://*******************.go.id.test/archive/item-06442,BankPelangi Simulasi,2025-06-02 10:18:10,100,203.0.113.44,*******************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 13,2023-06-25,1,1
https://**************************.co.id.test/portal/item-09017,DompetAwan Simulasi,2025-05-15 10:28:06,90,,**************************.co.id.test,co.id,1,1,online gambling,Registrar Simulasi 24,2015-02-09,1,1
https://*******************.go.id.test/service/item-01219,DompetAwan Simulasi,2024-10-25 18:02:46,100,198.51.100.180,*******************.go.id.test,go.id,1,1,phishing,Registrar Simulasi 02,2017-08-29,1,1
https://********.my.id.test/archive/item-04968,-,2024-08-25 00:55:31,100,192.0.2.237,********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 13,2023-01-20,1,1
https://*********.my.id.test/account/item-01581,,2024-02-29 19:40:38,100,203.0.113.174,*********.my.id.test,my.id,1,1,spam,Registrar Simulasi 16,2023-01-10,1,1
http://****************************.ac.id.test/account/item-08456,-,2026-04-21 19:11:45,100,203.0.113.146,****************************.ac.id.test,ac.id,1,1,other,Registrar Simulasi 22,2016-08-15,1,1
https://**********.go.id.test/documents/item-07836,BankPelangi Simulasi,2024-06-19 16:09:28,100,192.0.2.186,**********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 19,2023-03-27,1,1
https://*********.desa.id.test/access/item-01652,PesanKita Simulasi,2024-04-17 22:52:10,90,,*********.desa.id.test,desa.id,1,1,online gambling,Registrar Simulasi 13,2015-11-17,1,1
https://*********.go.id.test/documents/item-01753,-,2026-05-21 20:25:13,100,203.0.113.47,*********.go.id.test,go.id,1,1,phishing,Registrar Simulasi 22,2015-06-26,1,0
http://**************************.my.id.test/member/item-06838,-,2025-12-22 03:19:52,100,203.0.113.175,**************************.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2021-06-19,1,1
http://**************.id.test/portal/item-07773,-,2025-12-03 00:00:46,90,203.0.113.243,**************.id.test,id,1,1,online gambling,Registrar Simulasi 08,2026-06-13,1,1
http://*********.my.id.test/service/item-01641,LayananFiksi Simulasi,2025-03-18 08:04:27,100,203.0.113.174,*********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2026-01-06,1,0
https://******.my.id.test/portal/item-07800,-,2026-01-18 12:37:51,50,192.0.2.188,******.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 12,2019-08-12,1,1
https://**********.sch.id.test/documents/item-07828,-,2024-12-06 01:47:06,90,203.0.113.118,**********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 23,2018-05-25,1,1
http://**************.id.test/account/item-00685,LayananFiksi Simulasi,2025-04-08 21:10:23,90,198.51.100.178,**************.id.test,id,1,1,violence,Registrar Simulasi 20,2018-06-26,1,1
https://*************.net.id.test/service/item-03222,,2023-09-29 18:42:48,100,,*************.net.id.test,net.id,1,1,phishing,Registrar Simulasi 24,2021-06-16,1,1
https://**********.desa.id.test/portal/item-06976,-,2026-06-13 04:52:30,100,198.51.100.69,**********.desa.id.test,desa.id,1,1,online gambling,Registrar Simulasi 06,2027-01-31,1,0
http://********.sch.id.test/access/item-06159,DompetAwan Simulasi,2026-04-25 21:43:34,100,192.0.2.196,********.sch.id.test,sch.id,1,1,online gambling,Registrar Simulasi 12,2021-12-17,1,1
https://**********.id.test/service/item-08909,-,2025-11-08 12:28:28,100,198.51.100.147,**********.id.test,id,1,1,online gambling,Registrar Simulasi 18,2016-07-19,1,1
https://******************.co.id.test/archive/item-05008,-,2024-09-07 23:18:48,100,192.0.2.183,******************.co.id.test,co.id,1,1,brand,Registrar Simulasi 09,2022-03-08,1,1
https://*********.my.id.test/portal/item-05060,-,2025-04-29 01:37:29,100,192.0.2.221,*********.my.id.test,my.id,1,1,violence,Registrar Simulasi 07,2022-11-18,1,1
https://************************.desa.id.test/archive/item-01235,,2026-05-03 17:52:46,100,203.0.113.2,************************.desa.id.test,desa.id,1,1,online gambling,Registrar Simulasi 23,2019-10-01,1,1
http://**************.id.test/member/item-04565,-,2024-03-05 23:48:06,100,198.51.100.178,**************.id.test,id,1,1,malware,Registrar Simulasi 20,2018-06-26,1,1
https://*********.my.id.test/member/item-08488,BankPelangi Simulasi,2024-04-13 22:20:14,90,192.0.2.111,*********.my.id.test,my.id,1,1,phishing,Registrar Simulasi 05,2016-02-21,1,1
http://************.biz.id.test/documents/item-03003,DompetAwan Simulasi,2025-02-28 15:54:19,50,198.51.100.213,************.biz.id.test,biz.id,1,1,phishing,Registrar Simulasi 04,2022-07-24,1,1
https://**********.id.test/account/item-03380,-,2025-05-15 20:31:06,100,,**********.id.test,id,1,1,online gambling,Registrar Simulasi 05,2021-04-10,1,1
https://**********.go.id.test/archive/item-09001,-,2024-08-21 08:46:36,100,192.0.2.186,**********.go.id.test,go.id,1,1,phishing,Registrar Simulasi 19,2023-03-27,1,1
http://*******************.net.id.test/access/item-05696,TokoBintang Simulasi,2024-10-01 06:30:50,100,,*******************.net.id.test,net.id,1,1,phishing,Registrar Simulasi 24,2022-11-19,1,1
http://*********.go.id.test/portal/item-02820,-,2026-01-24 23:26:23,100,203.0.113.47,*********.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 22,2015-06-26,1,1
https://********************.id.test/documents/item-00037,,2025-02-05 07:45:53,100,192.0.2.15,********************.id.test,id,1,1,malware,Registrar Simulasi 12,2015-09-14,1,1
http://***************.go.id.test/service/item-05892,-,2024-07-26 10:08:46,100,198.51.100.175,***************.go.id.test,go.id,1,1,online gambling,Registrar Simulasi 10,2021-06-11,1,1
https://***************************.biz.id.test/member/item-00942,BankPelangi Simulasi,2025-07-19 22:34:49,100,198.51.100.112,***************************.biz.id.test,biz.id,1,1,other,Registrar Simulasi 18,2023-04-30,1,1
http://***************.id.test/account/item-07191,TokoBintang Simulasi,2025-06-28 09:49:54,100,198.51.100.79,***************.id.test,id,1,1,phishing,Registrar Simulasi 22,2018-01-26,1,1
https://*********.my.id.test/account/item-08900,DompetAwan Simulasi,2026-02-01 10:47:33,100,,*********.my.id.test,my.id,1,1,online gambling,Registrar Simulasi 16,2023-01-10,1,1
https://*******.ac.id.test/access/item-01469,-,2024-03-16 03:04:54,90,203.0.113.30,*******.ac.id.test,ac.id,1,1,online gambling,Registrar Simulasi 08,2018-01-13,1,1
https://*****.biz.id.test/access/item-08772,-,2024-03-01 07:35:36,100,192.0.2.220,*****.biz.id.test,biz.id,1,1,online gambling,Registrar Simulasi 18,2019-05-28,1,1
https://**************.id.test/promo/item-02746,LayananFiksi Simulasi,2025-09-10 13:15:31,100,203.0.113.239,**************.id.test,id,1,1,phishing,Registrar Simulasi 16,2016-03-15,1,1
https://********************.ac.id.test/archive/item-04784,,2026-02-05 18:37:48,100,203.0.113.1,********************.ac.id.test,ac.id,1,1,phishing,Registrar Simulasi 03,2016-05-31,1,1
